unit_id,source_row,speaker,time,claim_index,translation_backend,korean_text,english_text,presence__self_direction_thought,signed__self_direction_thought,support__self_direction_thought,constraint__self_direction_thought,presence__self_direction_action,signed__self_direction_action,support__self_direction_action,constraint__self_direction_action,presence__stimulation,signed__stimulation,support__stimulation,constraint__stimulation,presence__hedonism,signed__hedonism,support__hedonism,constraint__hedonism,presence__achievement,signed__achievement,support__achievement,constraint__achievement,presence__power_dominance,signed__power_dominance,support__power_dominance,constraint__power_dominance,presence__power_resources,signed__power_resources,support__power_resources,constraint__power_resources,presence__face,signed__face,support__face,constraint__face,presence__security_personal,signed__security_personal,support__security_personal,constraint__security_personal,presence__security_societal,signed__security_societal,support__security_societal,constraint__security_societal,presence__tradition,signed__tradition,support__tradition,constraint__tradition,presence__conformity_rules,signed__conformity_rules,support__conformity_rules,constraint__conformity_rules,presence__conformity_interpersonal,signed__conformity_interpersonal,support__conformity_interpersonal,constraint__conformity_interpersonal,presence__humility,signed__humility,support__humility,constraint__humility,presence__benevolence_caring,signed__benevolence_caring,support__benevolence_caring,constraint__benevolence_caring,presence__benevolence_dependability,signed__benevolence_dependability,support__benevolence_dependability,constraint__benevolence_dependability,presence__universalism_concern,signed__universalism_concern,support__universalism_concern,constraint__universalism_concern,presence__universalism_nature,signed__universalism_nature,support__universalism_nature,constraint__universalism_nature,presence__universalism_tolerance,signed__universalism_tolerance,support__universalism_tolerance,constraint__universalism_tolerance,top_presence,top_support_01,top_constraint_01,top_signed_support,top_signed_constraint
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, the people of the nation, regional extinction is now threatening the very basis of the Republic of Korea’s existence.",0.0007014390430413187,-0.000569211536783415,0.0,0.000569211536783415,0.0030634517315775156,-0.0025455291774873975,0.0,0.0025455291774873975,0.002405348466709256,-0.0022319873531558418,0.0,0.0022319873531558418,0.00041956809582188725,-0.0003893318289922886,0.0,0.0003893318289922886,0.0007559039513580501,-0.0007017457913926146,0.0,0.0007017457913926146,0.0008141258149407804,-0.000716783592010807,0.0,0.000716783592010807,0.0015464231837540865,-0.0014241781303422013,0.0,0.0014241781303422013,8.40659995446913e-05,-7.81759131647513e-05,0.0,7.81759131647513e-05,0.001432123244740069,-0.0013569315537003898,0.0,0.0013569315537003898,0.8552396893501282,-0.8089402339108668,0.0,0.8089402339108668,0.004441760014742613,-0.004125220233887639,0.0,0.004125220233887639,0.00033819713280536234,-0.00030982802221360504,0.0,0.00030982802221360504,0.00017063328414224088,-0.00016078795361236146,0.0,0.00016078795361236146,0.00010345420014346018,-9.429879589153525e-05,0.0,9.429879589153525e-05,0.001730770687572658,-0.0015173681171834182,0.0,0.0015173681171834182,0.00045488428440876305,-0.0004112556067092688,0.0,0.0004112556067092688,0.0145920654758811,-0.01327404893407838,0.0,0.01327404893407838,0.08232520520687103,-0.07514878724895835,0.0,0.07514878724895835,0.0006819824338890612,-0.0006250497879573668,0.0,0.0006250497879573668,Security: societal:0.855; Universalism: nature:0.082; Universalism: concern:0.015; Tradition:0.004; Self-direction: action:0.003,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Security: societal:0.809; Universalism: nature:0.075; Universalism: concern:0.013; Tradition:0.004; Self-direction: action:0.003,Face:-0.000; Humility:-0.000; Conformity: interpersonal:-0.000; Conformity: rules:-0.000; Hedonism:-0.000,Security: societal:0.809; Universalism: nature:0.075; Universalism: concern:0.013; Tradition:0.004; Self-direction: action:0.003
row005_claim01,5,정의당,02:03,1,openai,마지막으로 모든 통합 과정은 주민 투표를 통한 민주적 수기 절차를 반드시 거쳐야 합니다.,"Finally, every integration process must necessarily go through a democratic manual procedure through a residents’ vote.",0.0010382769396528602,0.0009400260236188348,0.0009400260236188348,0.0,0.003458744380623102,0.0031386084872067482,0.0031386084872067482,0.0,0.0003197670739609748,0.0002932903718595519,0.0002932903718595519,0.0,5.1570608775364235e-05,4.7079927673439694e-05,4.7079927673439694e-05,0.0,0.00022600192460231483,0.00020605217795507892,0.00020605217795507892,0.0,0.001335338456556201,0.001236439245536204,0.001236439245536204,0.0,3.516538708936423e-05,3.232620443944194e-05,3.232620443944194e-05,0.0,9.169601980829611e-05,8.364618735328709e-05,8.364618735328709e-05,0.0,6.726784340571612e-05,6.195978620501531e-05,6.195978620501531e-05,0.0,0.00013876441516913474,0.00012789077270178436,0.00012789077270178436,0.0,0.0014127774629741907,0.0012902531423827322,0.0012902531423827322,0.0,0.18484953045845032,0.1729081739807119,0.1729081739807119,0.0,0.0010593044571578503,0.0009734196340383371,0.0009734196340383371,0.0,9.216968464897946e-05,8.453254333873835e-05,8.453254333873835e-05,0.0,0.0004160478711128235,0.0003841615226385098,0.0003841615226385098,0.0,0.00038672517985105515,0.0003507677041415247,0.0003507677041415247,0.0,0.0585414282977581,0.053337071559326,0.053337071559326,0.0,5.8886515034828335e-05,5.3657812261432544e-05,5.3657812261432544e-05,0.0,0.003101943526417017,0.002824743884402176,0.002824743884402176,0.0,Conformity: rules:0.185; Universalism: concern:0.059; Self-direction: action:0.003; Universalism: tolerance:0.003; Tradition:0.001,Conformity: rules:0.173; Universalism: concern:0.053; Self-direction: action:0.003; Universalism: tolerance:0.003; Tradition:0.001,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Conformity: rules:0.173; Universalism: concern:0.053; Self-direction: action:0.003; Universalism: tolerance:0.003; Tradition:0.001,Power: resources:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Security: personal:-0.000; Face:-0.000
row005_claim02,5,정의당,02:03,2,openai,지금 진행되고 있는 행정통합은 사실상 지역의 민주주의를 위배하고 있는 것입니다.,"The administrative integration now being carried out is, in fact, violating local democracy.",0.0014079039683565497,-0.001214828132385228,0.0,0.001214828132385228,0.002979339798912406,-0.00265296197204241,0.0,0.00265296197204241,0.0013506963150575757,-0.001237551308299363,0.0,0.001237551308299363,0.00012883391173090786,-0.00011857251098949725,0.0,0.00011857251098949725,0.008579537272453308,-0.007951181384718509,0.0,0.007951181384718509,0.003459286643192172,-0.002976243983837156,0.0,0.002976243983837156,0.00015566914225928485,-0.0001394404110793623,0.0,0.0001394404110793623,0.0006803925498388708,-0.0006308789446377635,0.0,0.0006308789446377635,0.001628756639547646,-0.0015366050874581008,0.0,0.0015366050874581008,0.887642502784729,-0.8338501920166586,0.0,0.8338501920166586,0.0005922878626734018,-0.0005483925147756223,0.0,0.0005483925147756223,0.08564914017915726,-0.07805853563540094,0.0,0.07805853563540094,0.0011505860602483153,-0.0010738965081287023,0.0,0.0010738965081287023,0.00012817113019991666,-0.00011781250063060524,0.0,0.00011781250063060524,0.0013558270875364542,-0.0012186424644889957,0.0,0.0012186424644889957,0.0012779526878148317,-0.0011504436854716015,0.0,0.0011504436854716015,0.15669849514961243,-0.1437039532397234,0.0,0.1437039532397234,8.219013398047537e-05,-7.545865510288891e-05,0.0,7.545865510288891e-05,0.00047314612311311066,-0.00043888061247372104,0.0,0.00043888061247372104,Security: societal:0.888; Universalism: concern:0.157; Conformity: rules:0.086; Achievement:0.009; Power: dominance:0.003,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Security: societal:0.834; Universalism: concern:0.144; Conformity: rules:0.078; Achievement:0.008; Power: dominance:0.003,Universalism: nature:-0.000; Humility:-0.000; Hedonism:-0.000; Power: resources:-0.000; Universalism: tolerance:-0.000,Security: societal:0.834; Universalism: concern:0.144; Conformity: rules:0.078; Achievement:0.008; Power: dominance:0.003
row007_claim01,7,민주당,02:25,1,openai,국민 여러분 지금 대한민국은 국토의 12%에 불과한 수도권의 인구와 기업의 절반이 몰려 있는 수도권 1급 공화국입니다.,"Fellow citizens, right now the Republic of Korea is a first-class Seoul metropolitan area republic, where half of the population and companies are concentrated in the Seoul metropolitan area, which accounts for only 12% of the national land area.",0.001591860200278461,0.00038468286177352484,0.00038468286177352484,0.0,0.0024920781143009663,0.00013192076497280103,0.00013192076497280103,0.0,0.00603125523775816,-0.0008572657298106801,0.0,0.0008572657298106801,0.02896553836762905,0.0011606481812517777,0.0011606481812517777,0.0,0.35857340693473816,0.0240327648791947,0.0240327648791947,0.0,0.005519147962331772,0.003134623334214992,0.003134623334214992,0.0,0.005586376879364252,-0.001645298001589815,0.0,0.001645298001589815,0.669164776802063,0.04881924361932022,0.04881924361932022,0.0,0.0010364569025114179,-0.00033127332645378413,0.0,0.00033127332645378413,0.007096424698829651,-0.0014678566914763103,0.0,0.0014678566914763103,0.007229521870613098,0.00033905275561352255,0.00033905275561352255,0.0,0.008805767633020878,0.006664876079232926,0.006664876079232926,0.0,0.04741986468434334,-0.01967120928069077,0.0,0.01967120928069077,0.1751563847064972,0.09480254068104177,0.09480254068104177,0.0,0.00991764385253191,0.00798071435864612,0.00798071435864612,0.0,0.16040322184562683,0.01397191881761195,0.01397191881761195,0.0,0.004028706811368465,-0.0023985450986262202,0.0,0.0023985450986262202,0.0009186735842376947,-0.0005587174232829263,0.0,0.0005587174232829263,0.003783237421885133,-0.002117744232217174,0.0,0.002117744232217174,Face:0.669; Achievement:0.359; Humility:0.175; Benevolence: dependability:0.160; Conformity: interpersonal:0.047,Humility:0.095; Face:0.049; Achievement:0.024; Benevolence: dependability:0.014; Benevolence: caring:0.008,Conformity: interpersonal:0.020; Universalism: concern:0.002; Universalism: tolerance:0.002; Power: resources:0.002; Security: societal:0.001,Humility:0.095; Face:0.049; Achievement:0.024; Benevolence: dependability:0.014; Benevolence: caring:0.008,Conformity: interpersonal:0.020; Universalism: concern:0.002; Universalism: tolerance:0.002; Power: resources:0.002; Security: societal:0.001
row007_claim02,7,민주당,02:25,2,openai,아 이와 같은 현상은 지역에는 소멸의 공포를 가져오고 수도권에는 과일의 고통을 가중시키고 있습니다.,"Ah, this phenomenon is bringing the fear of extinction to the regions and is intensifying the pain of the capital region.",0.0003046159108635038,-0.0002591751445945381,0.0,0.0002591751445945381,0.0009792946511879563,-0.0008494966811443587,0.0,0.0008494966811443587,0.002590949647128582,-0.002434102483688262,0.0,0.002434102483688262,0.003465033369138837,-0.0032590063408832856,0.0,0.0032590063408832856,0.0003622685617301613,-0.0003402609260311646,0.0,0.0003402609260311646,0.0007372244726866484,-0.0006043070108071105,0.0,0.0006043070108071105,0.00046061555622145534,-0.0004279634794604275,0.0,0.0004279634794604275,9.113775740843266e-05,-8.559467953399944e-05,0.0,8.559467953399944e-05,0.001450196374207735,-0.0013845828481437701,0.0,0.0013845828481437701,0.619886040687561,-0.5900966453370842,0.0,0.5900966453370842,0.0008293635328300297,-0.0007779665746141949,0.0,0.0007779665746141949,0.0008734342409297824,-0.0008092696648375826,0.0,0.0008092696648375826,0.0003149936383124441,-0.00029916440378468677,0.0,0.00029916440378468677,0.00013504581875167787,-0.00012575383601597817,0.0,0.00012575383601597817,0.0018432356882840395,-0.0016901233067974338,0.0,0.0016901233067974338,0.0006768454913981259,-0.0006308734854360066,0.0,0.0006308734854360066,0.00799496192485094,-0.007477505493923113,0.0,0.007477505493923113,0.2003430277109146,-0.18663219095852795,0.0,0.18663219095852795,0.0007142573595046997,-0.0006716670944856562,0.0,0.0006716670944856562,Security: societal:0.620; Universalism: nature:0.200; Universalism: concern:0.008; Hedonism:0.003; Stimulation:0.003,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Security: societal:0.590; Universalism: nature:0.187; Universalism: concern:0.007; Hedonism:0.003; Stimulation:0.002,Face:-0.000; Humility:-0.000; Self-direction: thought:-0.000; Conformity: interpersonal:-0.000; Achievement:-0.000,Security: societal:0.590; Universalism: nature:0.187; Universalism: concern:0.007; Hedonism:0.003; Stimulation:0.002
row007_claim03,7,민주당,02:25,3,openai,이재명 정부와 더불어민주당은 수도권 중심 성장이 아닌 지방 주도 성장으로 대한민국의 재도약을 이끌어 나가겠습니다.,"The Lee Jae-myung government and the Democratic Party of Korea will lead the Republic of Korea’s leap forward through growth driven by the regions, not growth centered on the Seoul metropolitan area.",0.0012068666983395815,0.0011261707873850323,0.0011261707873850323,0.0,0.0705195814371109,0.06442827093249437,0.06442827093249437,0.0,0.002884557005017996,0.0026829082602387467,0.0026829082602387467,0.0,0.00012036695989081636,0.0001116603444083061,0.0001116603444083061,0.0,0.06607969850301743,0.06079155699178909,0.06079155699178909,0.0,0.014090939424932003,0.013344766303524574,0.013344766303524574,0.0,0.0034697488881647587,0.003195258203039897,0.003195258203039897,0.0,0.0001282705197809264,0.00011782081204581496,0.00011782081204581496,0.0,4.59197981399484e-05,3.924861315367142e-05,3.924861315367142e-05,0.0,0.00018687981355469674,0.0001584174498305219,0.0001584174498305219,0.0,0.0007955801556818187,0.0007329725153581925,0.0007329725153581925,0.0,0.00010555038170423359,9.56875782781889e-05,9.56875782781889e-05,0.0,5.638243237626739e-05,4.955232230883377e-05,4.955232230883377e-05,0.0,0.00022609093866776675,0.00020955968346465998,0.00020955968346465998,0.0,6.00698112975806e-05,5.530661331355736e-05,5.530661331355736e-05,0.0,0.00012477883137762547,0.00011362614036140774,0.00011362614036140774,0.0,0.0005544450250454247,2.4192421471148917e-06,2.4192421471148917e-06,0.0,0.0016902592033147812,0.0013531564223615566,0.0013531564223615566,0.0,0.00019984666141681373,0.00012364632310851416,0.00012364632310851416,0.0,Self-direction: action:0.071; Achievement:0.066; Power: dominance:0.014; Power: resources:0.003; Stimulation:0.003,Self-direction: action:0.064; Achievement:0.061; Power: dominance:0.013; Power: resources:0.003; Stimulation:0.003,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Self-direction: action:0.064; Achievement:0.061; Power: dominance:0.013; Power: resources:0.003; Stimulation:0.003,Universalism: concern:-0.000; Security: personal:-0.000; Conformity: interpersonal:-0.000; Benevolence: caring:-0.000; Conformity: rules:-0.000
row007_claim04,7,민주당,02:25,4,openai,말만 있던 어 해수부의 부산 이전을 지난해 이미 완료했습니다.,"We already completed the relocation of the Ministry of Oceans and Fisheries to Busan last year, which had only been talked about.",0.0019497770117595792,0.0018895726543570503,0.0018895726543570503,0.0,0.038570765405893326,0.03709457778331431,0.03709457778331431,0.0,0.0034092224668711424,0.003326693403495188,0.003326693403495188,0.0,0.0003124960348941386,0.0003022016366037185,0.0003022016366037185,0.0,0.012232220731675625,0.011786193554761846,0.011786193554761846,0.0,0.0012836618116125464,0.001248423204030895,0.001248423204030895,0.0,0.29378819465637207,0.28553269173381923,0.28553269173381923,0.0,0.0004654248768929392,0.00044697364887295155,0.00044697364887295155,0.0,0.0001428297982783988,0.00013443898528865106,0.00013443898528865106,0.0,0.00026509049348533154,0.0002541937447436953,0.0002541937447436953,0.0,0.0001197216915898025,0.00011522113858468104,0.00011522113858468104,0.0,0.00611198740079999,0.005800627476197505,0.005800627476197505,0.0,0.0015708894934505224,0.0014951327177502752,0.0014951327177502752,0.0,0.00019225719734095037,0.00018628356648035268,0.00018628356648035268,0.0,0.000976592767983675,0.000958531946279791,0.000958531946279791,0.0,0.0009050963562913239,0.0008815626190117449,0.0008815626190117449,0.0,0.001228202716447413,0.0011809730958879403,0.0011809730958879403,0.0,0.01456536166369915,0.014006874659448082,0.014006874659448082,0.0,0.00018234382150694728,0.00017462520234772275,0.00017462520234772275,0.0,Power: resources:0.294; Self-direction: action:0.039; Universalism: nature:0.015; Achievement:0.012; Conformity: rules:0.006,Power: resources:0.286; Self-direction: action:0.037; Universalism: nature:0.014; Achievement:0.012; Conformity: rules:0.006,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Power: resources:0.286; Self-direction: action:0.037; Universalism: nature:0.014; Achievement:0.012; Conformity: rules:0.006,Tradition:-0.000; Security: personal:-0.000; Universalism: tolerance:-0.000; Humility:-0.000; Security: societal:-0.000
row007_claim05,7,민주당,02:25,5,openai,"또한 부산, 강원, 전북 제주 특별법 등 지방 주도 성장을 선도할 법안들이 아 곧 국회 통과를 앞두고 있습니다.","In addition, bills that will lead region-led growth, such as the special acts for Busan, Gangwon, Jeonbuk, and Jeju, are about to pass the National Assembly.",0.0036640947218984365,0.003606866507981032,0.003606866507981032,0.0,0.013405500911176205,0.013175762535118127,0.013175762535118127,0.0,0.005404956638813019,0.00530791568341981,0.00530791568341981,0.0,0.00022524446831084788,0.0002213576344342394,0.0002213576344342394,0.0,0.0015356249641627073,0.0015091528235366281,0.0015091528235366281,0.0,0.004246933851391077,0.004180119823839964,0.004180119823839964,0.0,0.944306492805481,0.9283195387368178,0.9283195387368178,0.0,0.0004822414193768054,0.0004737593908990472,0.0004737593908990472,0.0,0.000727495935279876,0.0007118245290823561,0.0007118245290823561,0.0,0.07651305198669434,0.07515868006119186,0.07515868006119186,0.0,0.00012707429414149374,0.00012491494620226688,0.00012491494620226688,0.0,0.0013172394828870893,0.0012857805871340864,0.0012857805871340864,0.0,0.00045734448940493166,0.00044822938097976365,0.00044822938097976365,0.0,9.694044274510816e-05,9.533852753670953e-05,9.533852753670953e-05,0.0,0.0012161806225776672,0.0011974238195644853,0.0011974238195644853,0.0,0.0002549057826399803,0.00025043138778275617,0.00025043138778275617,0.0,0.0016040464397519827,0.0015727139075538182,0.0015727139075538182,0.0,0.0026286218781024218,0.0025842387646931903,0.0025842387646931903,0.0,0.00028177740750834346,0.00027633274790968255,0.00027633274790968255,0.0,Power: resources:0.944; Security: societal:0.077; Self-direction: action:0.013; Stimulation:0.005; Power: dominance:0.004,Power: resources:0.928; Security: societal:0.075; Self-direction: action:0.013; Stimulation:0.005; Power: dominance:0.004,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Power: resources:0.928; Security: societal:0.075; Self-direction: action:0.013; Stimulation:0.005; Power: dominance:0.004,Humility:-0.000; Tradition:-0.000; Hedonism:-0.000; Benevolence: dependability:-0.000; Universalism: tolerance:-0.000
row007_claim06,7,민주당,02:25,6,openai,지방에 실질적인 성장 동력을 불어넣기 위해 5급 3특 체제로의 행정통합도 추진되고 있습니다.,"Administrative integration into a “5th-level, 3-special-city system” is also being pursued in order to inject genuine growth momentum into the provinces.",0.00017500929243396968,0.00017284035727531492,0.00017284035727531492,0.0,0.0038358857855200768,0.0037871825759217713,0.0037871825759217713,0.0,0.0003936419961974025,0.0003887084562324589,0.0003887084562324589,0.0,1.1532203643582761e-05,1.1384244408650279e-05,1.1384244408650279e-05,0.0,0.028541142120957375,0.0281788305949981,0.0281788305949981,0.0,0.0004362520412541926,0.00043041139513457,0.00043041139513457,0.0,0.002581831067800522,0.0025493701036200748,0.0025493701036200748,0.0,1.6974103346001357e-05,1.6757546497569318e-05,1.6757546497569318e-05,0.0,4.220593473291956e-05,4.16540573040403e-05,4.16540573040403e-05,0.0,0.0006193399894982576,0.0006116550781981714,0.0006116550781981714,0.0,1.6312735169776715e-05,1.6105299467352523e-05,1.6105299467352523e-05,0.0,7.91150305303745e-05,7.783417786869852e-05,7.783417786869852e-05,0.0,2.560096254455857e-05,2.5270992593550288e-05,2.5270992593550288e-05,0.0,2.1421074052341282e-05,2.1152294822144532e-05,2.1152294822144532e-05,0.0,2.5336683393106796e-05,2.503305266198396e-05,2.503305266198396e-05,0.0,2.6294548661098816e-05,2.5976512687715513e-05,2.5976512687715513e-05,0.0,7.834623829694465e-05,7.735244395733266e-05,7.735244395733266e-05,0.0,0.00010164931882172823,0.00010034571259049242,0.00010034571259049242,0.0,2.7921572836930864e-05,2.755424697262655e-05,2.755424697262655e-05,0.0,Achievement:0.029; Self-direction: action:0.004; Power: resources:0.003; Security: societal:0.001; Power: dominance:0.000,Achievement:0.028; Self-direction: action:0.004; Power: resources:0.003; Security: societal:0.001; Power: dominance:0.000,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Achievement:0.028; Self-direction: action:0.004; Power: resources:0.003; Security: societal:0.001; Power: dominance:0.000,Hedonism:-0.000; Tradition:-0.000; Face:-0.000; Humility:-0.000; Benevolence: caring:-0.000
row007_claim07,7,민주당,02:25,7,openai,지난 3월 전남 광주 통합법이 처리되었고 오는 6월 단체장이 선출될 예정입니다.,"Last March, the law for the integration of Gwangju, Jeonnam was processed, and in June, the head of the local government is scheduled to be elected.",0.0003351551713421941,0.0003238727488625434,0.0003238727488625434,0.0,0.0017488350858911872,0.0016784380539095558,0.0016784380539095558,0.0,0.00014472818293143064,0.0001395046153307902,0.0001395046153307902,0.0,5.945243174210191e-06,5.728247260962827e-06,5.728247260962827e-06,0.0,9.895531547954306e-05,9.510261633768702e-05,9.510261633768702e-05,0.0,0.0016358457505702972,0.0015811900573663856,0.0015811900573663856,0.0,0.0004019284970127046,0.00038597312618958446,0.00038597312618958446,0.0,4.858648753724992e-05,4.660165085523316e-05,4.660165085523316e-05,0.0,7.080510840751231e-05,6.700774353293238e-05,6.700774353293238e-05,0.0,0.0006118640303611755,0.0005873931588559617,0.0005873931588559617,0.0,5.552692891797051e-05,5.334076544455049e-05,5.334076544455049e-05,0.0,0.20859508216381073,0.20015010865864577,0.20015010865864577,0.0,0.00012509251246228814,0.0001196105937683287,0.0001196105937683287,0.0,4.572898888000054e-06,4.4037788568400005e-06,4.4037788568400005e-06,0.0,7.879676559241489e-05,7.624623132806266e-05,7.624623132806266e-05,0.0,2.25621788558783e-05,2.170671348868325e-05,2.170671348868325e-05,0.0,0.003818854223936796,0.0036544740296748307,0.0036544740296748307,0.0,3.732320328708738e-05,3.5799404467560885e-05,3.5799404467560885e-05,0.0,0.00010972379823215306,0.00010519534472424631,0.00010519534472424631,0.0,Conformity: rules:0.209; Universalism: concern:0.004; Self-direction: action:0.002; Power: dominance:0.002; Security: societal:0.001,Conformity: rules:0.200; Universalism: concern:0.004; Self-direction: action:0.002; Power: dominance:0.002; Security: societal:0.001,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Conformity: rules:0.200; Universalism: concern:0.004; Self-direction: action:0.002; Power: dominance:0.002; Security: societal:0.001,Humility:-0.000; Hedonism:-0.000; Benevolence: dependability:-0.000; Universalism: nature:-0.000; Face:-0.000
row007_claim08,7,민주당,02:25,8,openai,"통합 특별시에는 4년간 총 20조 원의 재정 지원, 투자, 환경 보증, 광역 교통 투자 등 집중 지원이 이루어질 것입니다.","For the integrated special city, concentrated support will be provided over four years, including a total of 20 trillion won in fiscal support, investment, environmental guarantees, and wide-area transportation investment.",0.0032319023739546537,0.0031905036572917045,0.0031905036572917045,0.0,0.00928429327905178,0.009166237106967637,0.009166237106967637,0.0,0.11892134696245193,0.11730679023812414,0.11730679023812414,0.0,0.002444752724841237,0.0024119991117018463,0.0024119991117018463,0.0,0.0226143766194582,0.022315954317192438,0.022315954317192438,0.0,0.0016441324260085821,0.0016225342665689194,0.0016225342665689194,0.0,0.9289798140525818,0.9173488562565625,0.9173488562565625,0.0,0.0030706136021763086,0.0030293893433797174,0.0030293893433797174,0.0,0.0011745559750124812,0.001159507788927593,0.001159507788927593,0.0,0.002587811788544059,0.002555359787529997,0.002555359787529997,0.0,0.0007443413487635553,0.0007344983027714391,0.0007344983027714391,0.0,0.00044696079567074776,0.00043504138960000563,0.00043504138960000563,0.0,0.0018241708166897297,0.0017998031917340262,0.0017998031917340262,0.0,0.0015517695574089885,0.0015320303238737893,0.0015320303238737893,0.0,0.024939151480793953,0.024635942370965207,0.024635942370965207,0.0,0.015388350933790207,0.015196628721868964,0.015196628721868964,0.0,0.0017970317276194692,0.0017738422452722054,0.0017738422452722054,0.0,0.12460784614086151,0.1230611738676885,0.1230611738676885,0.0,0.0004022399371024221,0.00039704769885943515,0.00039704769885943515,0.0,Power: resources:0.929; Universalism: nature:0.125; Stimulation:0.119; Benevolence: caring:0.025; Achievement:0.023,Power: resources:0.917; Universalism: nature:0.123; Stimulation:0.117; Benevolence: caring:0.025; Achievement:0.022,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Power: resources:0.917; Universalism: nature:0.123; Stimulation:0.117; Benevolence: caring:0.025; Achievement:0.022,Universalism: tolerance:-0.000; Conformity: rules:-0.000; Tradition:-0.001; Security: personal:-0.001; Humility:-0.002
row008_claim01,8,민주당,03:33,1,openai,또한 이 모든 과정을 통합 특별시가 정책을 결정하고 집행할 수 있도록 법적 행정적 위상을 보장할 것입니다.,"In addition, we will guarantee the legal and administrative status so that the integrated special city can decide and implement all these processes.",0.0030934042297303677,0.003054615598294657,0.003054615598294657,0.0,0.6736814975738525,0.6651917416743147,0.6651917416743147,0.0,0.0026426229160279036,0.0026119863535051385,0.0026119863535051385,0.0,9.789102477952838e-05,9.671703496792134e-05,9.671703496792134e-05,0.0,0.0010656638769432902,0.0010531951379985592,0.0010531951379985592,0.0,0.08497212827205658,0.08392207934796511,0.08392207934796511,0.0,0.007547959219664335,0.007459052211829678,0.007459052211829678,0.0,0.00023624907771591097,0.00023346647869696379,0.00023346647869696379,0.0,0.00047857544268481433,0.00047300646711405093,0.00047300646711405093,0.0,0.0022765949834138155,0.002250358054231168,0.002250358054231168,0.0,0.00040704000275582075,0.0004022749727245419,0.0004022749727245419,0.0,0.35631540417671204,0.3518132749044984,0.3518132749044984,0.0,0.0023215538822114468,0.0022932487844693995,0.0022932487844693995,0.0,8.584080205764621e-05,8.483489009470653e-05,8.483489009470653e-05,0.0,0.0036572529934346676,0.0036168026924432595,0.0036168026924432595,0.0,0.0017170755891129375,0.001697891322266684,0.001697891322266684,0.0,0.01711820438504219,0.016911292422690308,0.016911292422690308,0.0,0.0002214660053141415,0.00021882908526396231,0.00021882908526396231,0.0,0.0005554195959120989,0.0005485309104740205,0.0005485309104740205,0.0,Self-direction: action:0.674; Conformity: rules:0.356; Power: dominance:0.085; Universalism: concern:0.017; Power: resources:0.008,Self-direction: action:0.665; Conformity: rules:0.352; Power: dominance:0.084; Universalism: concern:0.017; Power: resources:0.007,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Self-direction: action:0.665; Conformity: rules:0.352; Power: dominance:0.084; Universalism: concern:0.017; Power: resources:0.007,Humility:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Face:-0.000; Tradition:-0.000
