unit_id,source_row,speaker,time,claim_index,translation_backend,korean_text,english_text,value,value_slug,presence,attained,constrained,direction,signed,support_01,constraint_01
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Conformity: rules,conformity_rules,0.00021846065646968782,0.03989936038851738,0.9601007103919983,-0.9202013500034809,-0.0002010277910060534,0.0,0.0002010277910060534
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Conformity: interpersonal,conformity_interpersonal,0.00023990268527995795,0.02762554958462715,0.972374439239502,-0.9447488896548748,-0.00022664779554346315,0.0,0.00022664779554346315
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Humility,humility,0.00016499652701895684,0.03796198219060898,0.9620380401611328,-0.9240760579705238,-0.00015246934026650466,0.0,0.00015246934026650466
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Benevolence: caring,benevolence_caring,0.0010242629796266556,0.05050414055585861,0.9494958519935608,-0.8989917114377022,-0.0009208039290168474,0.0,0.0009208039290168474
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Benevolence: dependability,benevolence_dependability,0.000762910523917526,0.04334619641304016,0.9566537737846375,-0.9133075773715973,-0.0006967719623504117,0.0,0.0006967719623504117
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Universalism: concern,universalism_concern,0.0028968057595193386,0.03924409672617912,0.9607559442520142,-0.921511847525835,-0.0026694408273781455,0.0,0.0026694408273781455
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Universalism: nature,universalism_nature,0.3159889578819275,0.03955112025141716,0.9604489207267761,-0.920897800475359,-0.29099353628796787,0.0,0.29099353628796787
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",Universalism: tolerance,universalism_tolerance,0.0004952859017066658,0.03661409020423889,0.9633859395980835,-0.9267718493938446,-0.00045901703110338456,0.0,0.00045901703110338456
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Self-direction: thought,self_direction_thought,0.003728284500539303,0.9350244402885437,0.06497553735971451,0.8700489029288292,0.0032437898395007783,0.0032437898395007783,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Self-direction: action,self_direction_action,0.0038868298288434744,0.9194291830062866,0.08057084679603577,0.8388583362102509,0.003260499603356011,0.003260499603356011,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Stimulation,stimulation,0.07610061764717102,0.9466847777366638,0.05331522226333618,0.8933695554733276,0.06798597495869885,0.06798597495869885,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Hedonism,hedonism,0.0002357538469368592,0.9165230393409729,0.0834769532084465,0.8330460861325264,0.00019639381948143725,0.00019639381948143725,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Achievement,achievement,0.1109430268406868,0.916925847530365,0.08307420462369919,0.8338516429066658,0.09251002520014501,0.09251002520014501,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Power: dominance,power_dominance,0.004607128910720348,0.9446451663970947,0.05535481870174408,0.8892903476953506,0.004097075270891801,0.004097075270891801,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Power: resources,power_resources,0.11345574259757996,0.9327505230903625,0.06724949181079865,0.8655010312795639,0.0981960622227942,0.0981960622227942,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Face,face,0.0009098493028432131,0.9164040684700012,0.08359596878290176,0.8328080996870995,0.0007577298689024885,0.0007577298689024885,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Security: personal,security_personal,0.00033498555421829224,0.9291604161262512,0.07083961367607117,0.85832080245018,0.0002875250697058629,0.0002875250697058629,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Security: societal,security_societal,0.7087553143501282,0.9260683059692383,0.07393170148134232,0.852136604487896,0.6039563469830695,0.6039563469830695,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Tradition,tradition,0.0005025220452807844,0.9182729721069336,0.081727035343647,0.8365459367632866,0.0004203827751136165,0.0004203827751136165,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Conformity: rules,conformity_rules,0.0003049082006327808,0.9013710618019104,0.09862898290157318,0.8027420789003372,0.00024476264284971957,0.00024476264284971957,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Conformity: interpersonal,conformity_interpersonal,0.000106802697700914,0.931072473526001,0.0689275786280632,0.8621448948979378,9.207940058417072e-05,9.207940058417072e-05,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Humility,humility,0.00016064336523413658,0.9190248847007751,0.08097511529922485,0.8380497694015503,0.00013462713519035718,0.00013462713519035718,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Benevolence: caring,benevolence_caring,0.0024165520444512367,0.9372769594192505,0.0627230629324913,0.8745538964867592,0.002113405006537873,0.002113405006537873,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Benevolence: dependability,benevolence_dependability,0.0011293498100712895,0.9179483652114868,0.082051582634449,0.8358967825770378,0.0009440198726425797,0.0009440198726425797,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Universalism: concern,universalism_concern,0.006841673981398344,0.8700892329216003,0.12991072237491608,0.7401785105466843,0.0050640600571974295,0.0050640600571974295,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Universalism: nature,universalism_nature,0.00015389690815936774,0.9047948122024536,0.09520512074232101,0.8095896914601326,0.0001245933503934109,0.0001245933503934109,0.0
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",Universalism: tolerance,universalism_tolerance,0.00022269220789894462,0.9011648893356323,0.09883511066436768,0.8023297786712646,0.0001786725898753755,0.0001786725898753755,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Self-direction: thought,self_direction_thought,0.012931058183312416,0.982989490032196,0.017010509967803955,0.9659789800643921,0.012491130395069439,0.012491130395069439,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Self-direction: action,self_direction_action,0.050871461629867554,0.981349527835846,0.01865045726299286,0.9626990705728531,0.04897390882975605,0.04897390882975605,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Stimulation,stimulation,0.6317495107650757,0.9852002859115601,0.01479966752231121,0.9704006183892488,0.6130501159135349,0.6130501159135349,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Hedonism,hedonism,0.0016545160906389356,0.9843010306358337,0.01569894701242447,0.9686020836234093,0.0016025677327813305,0.0016025677327813305,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Achievement,achievement,0.0020513604395091534,0.9831191897392273,0.016880787909030914,0.9662384018301964,0.0019821032326490136,0.0019821032326490136,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Power: dominance,power_dominance,0.00036567001370713115,0.9852774739265442,0.01472254004329443,0.9705549338832498,0.0003549028359766117,0.0003549028359766117,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Power: resources,power_resources,0.010272562503814697,0.986325204372406,0.013674832880496979,0.972650371491909,0.00999161173550922,0.00999161173550922,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Face,face,0.0002629400696605444,0.9807263016700745,0.01927373558282852,0.9614525660872459,0.0002528044047022896,0.0002528044047022896,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Security: personal,security_personal,0.00032407231628894806,0.9836376905441284,0.016362331807613373,0.967275358736515,0.0003134671659949656,0.0003134671659949656,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Security: societal,security_societal,0.1269746720790863,0.9862809181213379,0.013719139620661736,0.9725617785006762,0.12349071290177632,0.12349071290177632,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Tradition,tradition,0.0008909340249374509,0.9821431040763855,0.017856942489743233,0.9642861615866423,0.0008591153511338723,0.0008591153511338723,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Conformity: rules,conformity_rules,0.0043177190236747265,0.9846490025520325,0.015350991860032082,0.9692980106920004,0.0041851564603749185,0.0041851564603749185,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Conformity: interpersonal,conformity_interpersonal,0.0006304593989625573,0.981953501701355,0.01804647222161293,0.963907029479742,0.0006077042464615822,0.0006077042464615822,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Humility,humility,0.00021738414943683892,0.9847955703735352,0.015204442664980888,0.9695911277085543,0.00021077374259842954,0.00021077374259842954,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Benevolence: caring,benevolence_caring,0.014474838972091675,0.9871110916137695,0.01288890652358532,0.9742221850901842,0.014101709252219707,0.014101709252219707,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Benevolence: dependability,benevolence_dependability,0.0012268603313714266,0.9827835559844971,0.017216455191373825,0.9655671007931232,0.0011846159732403988,0.0011846159732403988,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Universalism: concern,universalism_concern,0.005506113637238741,0.9821832180023193,0.01781671680510044,0.9643665011972189,0.0053099115435382175,0.0053099115435382175,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Universalism: nature,universalism_nature,0.0022178380750119686,0.9847401976585388,0.01525983214378357,0.9694803655147552,0.0021501504676151445,0.0021501504676151445,0.0
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",Universalism: tolerance,universalism_tolerance,0.0005066508892923594,0.9827033281326294,0.017296649515628815,0.9654066786170006,0.0004891241522500863,0.0004891241522500863,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Self-direction: thought,self_direction_thought,0.004929251503199339,0.9645284414291382,0.03547152876853943,0.9290569126605988,0.004579555183289993,0.004579555183289993,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Self-direction: action,self_direction_action,0.01068271603435278,0.9621223211288452,0.037877652794122696,0.9242446683347225,0.009873443338084407,0.009873443338084407,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Stimulation,stimulation,0.009938191622495651,0.9669197201728821,0.033080242574214935,0.9338394775986671,0.00928067567302679,0.00928067567302679,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Hedonism,hedonism,0.000163489647093229,0.9660438299179077,0.033956173807382584,0.9320876561105251,0.00015238668195746474,0.00015238668195746474,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Achievement,achievement,0.005999232642352581,0.9656460881233215,0.03435391187667847,0.9312921762466431,0.005587038423306434,0.005587038423306434,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Power: dominance,power_dominance,0.04881349205970764,0.9691527485847473,0.030847230926156044,0.9383055176585913,0.04580196893580751,0.04580196893580751,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Power: resources,power_resources,0.0005498711252585053,0.9657614827156067,0.0342385470867157,0.931522935628891,0.0005122175648183645,0.0005122175648183645,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Face,face,0.0017156432149931788,0.9646664261817932,0.0353335440158844,0.9293328821659088,0.0015944036537579968,0.0015944036537579968,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Security: personal,security_personal,0.00011888723383890465,0.9670121669769287,0.03298790380358696,0.9340242631733418,0.0001110435609870997,0.0001110435609870997,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Security: societal,security_societal,0.026350801810622215,0.9682963490486145,0.0317036472260952,0.9365927018225193,0.024679968663000394,0.024679968663000394,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Tradition,tradition,0.000633525603916496,0.9651421308517456,0.0348578579723835,0.9302842728793621,0.0005893589057899163,0.0005893589057899163,0.0
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",Conformity: rules,conformity_rules,0.01048795785754919,0.9677764773368835,0.03222351521253586,0.9355529621243477,0.009812040040265473,0.009812040040265473,0.0
