unit_id,source_row,speaker,time,value,stance,strength,presence,attained,constrained,signed,korean_text,english_text
row013_claim01,13,국민의힘,05:30,Universalism: concern,constraint,0.43174697175367527,0.7485525608062744,0.21161213517189026,0.7883878946304321,-0.43174697175367527,"국가 균형 발전을 위한 지방자치 제도가 시작된 지가 30년이 지났습니다.
그러나 수도권 일극 체제는 고착되고 불평등과 불균형은 더욱 심화되고 있습니다.
지방 정부에 대한 실질적인 권한 이용이 없었기 때문입니다.
지방자치가 제대로 작동하여 경쟁력을 갖추려면 중앙 정부의 행정 재정 조세 인허가 권한을 지방 정부에 과감하게 이행해야 합니다.","It has been 30 years since the system of local self-government for balanced national development began.  
However, the Seoul metropolitan area’s single-centered system has become entrenched, and inequality and imbalance are becoming even more severe.  
This is because there has been no substantive delegation of authority to local governments.  
For local autonomy to function properly and become competitive, the central government’s administrative, fiscal, tax, and licensing authority must be boldly transferred to local governments."
row013_claim02,13,국민의힘,05:30,Power: resources,support,0.20156314810622789,0.8387695550918579,0.6201540231704712,0.37984588742256165,0.20156314810622789,"그런데 지난 1월 16일 김민석 총리가 발표한 행정통합 방안을 보면 실망스럽습니다.
차관급 4명과 1급 보직 연간 5조 원 규모의 재정 지원, 공공기관 이전과 같은 유인책만 제시하며 행정 조세 인허가 등 조항 권한 이양에 대한 핵심은 빠져 있습니다.
이런 통합은 재정 지원 중심 정책에 머물 수밖에 없습니다.","However, if you look at the administrative integration plan announced by Prime Minister Kim Min-seok on January 16, it is disappointing.  
It only presents incentives such as four vice-minister-level positions, annual financial support on the scale of 5 trillion won, and relocation of public institutions, while leaving out the core issue of transferring authority over clauses such as administration, taxation, and permits.  
Such integration can only remain a policy centered on financial support."
row016_claim01,16,조국혁신당,07:06,Stimulation,support,0.9280337488981965,0.9392180442810059,0.9940459728240967,0.0059540653601288795,0.9280337488981965,주거 혁신의 제7공화국 비전에는 지역 균형 발전이 포함돼 있습니다.,The vision of the 7th Republic for housing innovation includes balanced regional development.
row016_claim02,16,조국혁신당,07:06,Self-direction: action,support,0.7448177400370684,0.7564481496810913,0.992312490940094,0.007687516510486603,0.7448177400370684,시대에 뒤떨어진 중앙집권적 개발 국가 체제를 극복하고 분권과 자치를 폭넓게 실현하는 자치분권 공화국이 바로 제7공화국입니다.,The Seventh Republic is precisely a decentralized and autonomous republic that overcomes the outdated centralized developmental state system and broadly realizes decentralization and local autonomy.
row016_claim02,16,조국혁신당,07:06,Stimulation,support,0.24558796503586866,0.2495175153017044,0.9921256899833679,0.007874284870922565,0.24558796503586866,시대에 뒤떨어진 중앙집권적 개발 국가 체제를 극복하고 분권과 자치를 폭넓게 실현하는 자치분권 공화국이 바로 제7공화국입니다.,The Seventh Republic is precisely a decentralized and autonomous republic that overcomes the outdated centralized developmental state system and broadly realizes decentralization and local autonomy.
row016_claim04,16,조국혁신당,07:06,Universalism: nature,support,0.8091159523773499,0.8401204943656921,0.9815475940704346,0.018452469259500504,0.8091159523773499,강릉에서는 국가 균형 발전과 지방 소멸 위기 극복을 위한 균형 발전 특별회계의 정부 지원액을 현실에 맞게 대폭 늘릴 것을 제안했습니다.,"In Gangneung, it was proposed that the government support amount in the Special Account for Balanced Development, for balanced national development and overcoming the crisis of local extinction, be substantially increased in line with reality."
row016_claim04,16,조국혁신당,07:06,Security: societal,support,0.755051110715973,0.7886463403701782,0.9787006974220276,0.021299296990036964,0.755051110715973,강릉에서는 국가 균형 발전과 지방 소멸 위기 극복을 위한 균형 발전 특별회계의 정부 지원액을 현실에 맞게 대폭 늘릴 것을 제안했습니다.,"In Gangneung, it was proposed that the government support amount in the Special Account for Balanced Development, for balanced national development and overcoming the crisis of local extinction, be substantially increased in line with reality."
row016_claim05,16,조국혁신당,07:06,Power: dominance,support,0.2957730177600668,0.3075845241546631,0.9807995557785034,0.0192004032433033,0.2957730177600668,"22대 개헌 이후에는 곧바로 국회와 대통령실을 세종특별자치시로 완전 이전하는 행정수도 건설을 위한 특별법을 당론 발의했으며, 서울에 있을 아무런 이유가 없는 대법원과 그 부속기관을 대구 등 지방으로 이전하는 법안도 발의했습니다.","After the 22nd constitutional amendment, we immediately proposed as a party line a special law for building an administrative capital that would completely relocate the National Assembly and the Presidential Office to Sejong Special Self-Governing City, and we also proposed a bill to relocate the Supreme Court, which has no reason whatsoever to remain in Seoul, and its affiliated agencies to Daegu and other regional areas."
row016_claim05,16,조국혁신당,07:06,Self-direction: action,support,0.21869099240430184,0.22962318360805511,0.9761953949928284,0.023804660886526108,0.21869099240430184,"22대 개헌 이후에는 곧바로 국회와 대통령실을 세종특별자치시로 완전 이전하는 행정수도 건설을 위한 특별법을 당론 발의했으며, 서울에 있을 아무런 이유가 없는 대법원과 그 부속기관을 대구 등 지방으로 이전하는 법안도 발의했습니다.","After the 22nd constitutional amendment, we immediately proposed as a party line a special law for building an administrative capital that would completely relocate the National Assembly and the Presidential Office to Sejong Special Self-Governing City, and we also proposed a bill to relocate the Supreme Court, which has no reason whatsoever to remain in Seoul, and its affiliated agencies to Daegu and other regional areas."
row016_claim06,16,조국혁신당,07:06,Security: societal,support,0.262811493604988,0.27298733592033386,0.9813620448112488,0.018637921661138535,0.262811493604988,"수도권으로의 청년층 순 이동의 흐름을 보면 최근 20년간 수도권으로 순유입이 지속되었고 그 이유는 직업과 교육, 주거 환경 때문이라고 합니다.","Looking at the flow of net migration of young people to the metropolitan area, there has been continuous net inflow to the metropolitan area over the past 20 years, and the reason is said to be jobs, education, and the housing environment."
row017_claim01,17,조국혁신당,08:08,Universalism: concern,support,0.5141198331510433,0.5623009204864502,0.9571571946144104,0.04284278675913811,0.5141198331510433,"향후 지속될 수도권의 집중 현상을 반전시키기 위해서는 비수도권에도 직업과 교육, 주거 환경을 발전시켜야 합니다.","To reverse the concentration phenomenon in the Seoul metropolitan area that may continue in the future, jobs, education, and housing conditions must also be improved in the non-metropolitan regions."
row017_claim02,17,조국혁신당,08:08,Stimulation,support,0.3611481071996524,0.3821137845516205,0.9725661873817444,0.027433816343545914,0.3611481071996524,"한편 지역균형 발전과 반드시 함께 가야 하는 것이 있습니다.
바로 정치 개혁입니다.","Meanwhile, there is something that must go together with balanced regional development.
That is political reform."
row017_claim03,17,조국혁신당,08:08,Conformity: rules,support,0.5499011187467293,0.5845351815223694,0.9703747034072876,0.029625307768583298,0.5499011187467293,현재 개혁진보 4당은 국회 본청 앞에서 천막 농성을 하고 있으며 어제는 간절한 마음으로 담아 3부 1배까지 하겠습니다.,"At present, the four reform-progressive parties are holding a tent sit-in in front of the main National Assembly building, and yesterday, with earnest hearts, we even carried out a three-service, one-bow observance."
row017_claim03,17,조국혁신당,08:08,Tradition,support,0.20716450402408287,0.2145197093486786,0.9828565716743469,0.01714342273771763,0.20716450402408287,현재 개혁진보 4당은 국회 본청 앞에서 천막 농성을 하고 있으며 어제는 간절한 마음으로 담아 3부 1배까지 하겠습니다.,"At present, the four reform-progressive parties are holding a tent sit-in in front of the main National Assembly building, and yesterday, with earnest hearts, we even carried out a three-service, one-bow observance."
row017_claim04,17,조국혁신당,08:08,Stimulation,support,0.5025379177308515,0.5209403038024902,0.9823373556137085,0.01766268163919449,0.5025379177308515,조국 산업과 교육이 지역 단위로 재구성되어 수도권의 쏠림 현상을 막고 정치 개혁,"The national industry and education are reorganized on a regional unit to prevent the concentration phenomenon in the Seoul metropolitan area, and political reform."
row017_claim04,17,조국혁신당,08:08,Self-direction: action,support,0.31734478224870744,0.32888877391815186,0.982450008392334,0.017549995332956314,0.31734478224870744,조국 산업과 교육이 지역 단위로 재구성되어 수도권의 쏠림 현상을 막고 정치 개혁,"The national industry and education are reorganized on a regional unit to prevent the concentration phenomenon in the Seoul metropolitan area, and political reform."
row019_claim02,19,정의당,09:11,Power: dominance,support,0.3936497367681113,0.7520842552185059,0.7617058753967285,0.23829412460327148,0.3936497367681113,이런 식으로 지역마다 기본권의 기준을 달리한다면 지자체들은 기업을 유치하기 위해서로 누가 더 노동권을 많이 깎나 누가 더 환경 규제를 많이 풀어주나를 들고 바닥을 향한 경주를 하게 될 겁니다.,"If we differentiate the standards for basic rights by region in this way, local governments will end up engaging in a race to the bottom over who can cut labor rights more and who can loosen environmental regulations more in order to attract companies."
row019_claim03,19,정의당,09:11,Conformity: rules,constraint,0.2861705635383416,0.4633048176765442,0.1911638379096985,0.8088361620903015,-0.2861705635383416,지역의 자율권을 준다는 명분으로 헌법이 정한 기본권이 이러한 최저선을 무너뜨리는 것이 과연 진정한 자치 맞습니까?,"Under the pretext of granting local autonomy, is it really genuine self-government for the Constitution’s guaranteed fundamental rights to be lowered below this minimum standard?"
row022_claim01,22,국민의힘,10:17,Achievement,support,0.48490890268524023,0.7737680077552795,0.8133425712585449,0.18665744364261627,0.48490890268524023,"물론 노동시간제 폐지와 관련돼 가지고 여러 가지 의견들이 있습니다.
노동시간제 폐지 때문에 우리 국가 경쟁력에 많은 어려움이 있다는 주장들도 있습니다.
우리 정의당의 주장대로 노동시간제 폐지에 따라 가지고 노동자들의 어떤 여러 가지 부분","Of course, there are various opinions regarding the abolition of the working time system.  
There are also claims that, because of the abolition of the working time system, our national competitiveness faces many difficulties.  
As our Justice Party argues, according to the abolition of the working time system, workers’ various aspects"
row022_claim01,22,국민의힘,10:17,Power: resources,support,0.2434507010579372,0.39197689294815063,0.8105421662330627,0.18945784866809845,0.2434507010579372,"물론 노동시간제 폐지와 관련돼 가지고 여러 가지 의견들이 있습니다.
노동시간제 폐지 때문에 우리 국가 경쟁력에 많은 어려움이 있다는 주장들도 있습니다.
우리 정의당의 주장대로 노동시간제 폐지에 따라 가지고 노동자들의 어떤 여러 가지 부분","Of course, there are various opinions regarding the abolition of the working time system.  
There are also claims that, because of the abolition of the working time system, our national competitiveness faces many difficulties.  
As our Justice Party argues, according to the abolition of the working time system, workers’ various aspects"
row023_claim01,23,정의당,10:38,Universalism: concern,constraint,0.404509553604969,0.8601225018501282,0.26485350728034973,0.7351464629173279,-0.404509553604969,"일단 그 애초에 발의한 법안을 한번 확인해 보시고요.
그리고 이게 지역별로 차등을 주게 되면 수도권으로의 쏠림 현상이 더 심각하게 되는 문제가 생깁니다.
이건 결국은 행정통합이 오히려 기본권 후퇴를 가져오는 매우 심각한 문제가 있다라는 것을 지적해둡니다.","First, please check the bill that was originally proposed.  
And if you give differential treatment by region, the problem of concentration toward the Seoul metropolitan area becomes even more serious.  
This ultimately points out that administrative integration has a very serious problem in that it instead brings about a retreat of basic rights."
row024_claim01,24,정의당,11:44,Achievement,constraint,0.6897894793184403,0.9535630941390991,0.13830946385860443,0.8616905212402344,-0.6897894793184403,행정통합 정책은 지역에서 창출된 부가가치가 수도권에 유출되는 구조에 대한 해법을 제시하지 못하고 있습니다.,The administrative integration policy is not presenting a solution to the structure in which the added value created in the regions leaks to the Seoul metropolitan area.
row025_claim01,25,민주당,11:54,Self-direction: thought,support,0.37341100809643457,0.3929058313369751,0.9751914739608765,0.02480851113796234,0.37341100809643457,예 뭐 행정통합에 대해서는 제가 잠시 후에 제 시간에 더 자세히 말씀드리겠습니다만 권영국 대표님께서 말씀하신 문제의식은 저도 충분히 동의합니다.,"Yes, as for administrative integration, I will speak in more detail in my allotted time shortly, but I fully agree with the sense of the problem that Representative Kwon Young-guk raised."
row025_claim02,25,민주당,11:54,Self-direction: action,support,0.4674072647254197,0.497456431388855,0.9697971940040588,0.030202819034457207,0.4674072647254197,어 이 부분과 관련돼서는 좀 더 깊은 토론이 있어야 될 것이라고 생각하고 그러나 한편으로는 또 지방 기업의 자율성이라는 측면도 있기 때문에 이것을 어떻게 양자를 조화시킬 수 있느냐 저는 거기서 해법이 나올 수 있다고 생각합니다.,"As for this part, I think there needs to be a deeper discussion, but on the other hand, there is also the aspect of local corporate autonomy, so I think the solution can come from how to harmonize those two."
row029_claim01,29,정의당,12:35,Power: resources,support,0.694240151945019,0.72327721118927,0.9799267649650574,0.02007327973842621,0.694240151945019,지역 내에서 부가 순환되는 경제 생태계를 구축하는 정책 적극적으로 검토할 필요가 있습니다.,There is a need to actively consider policies to build an economic ecosystem in which value circulates within the region.
row029_claim02,29,정의당,12:35,Power: resources,support,0.7842466060659801,0.8282275199890137,0.9734487533569336,0.026551207527518272,0.7842466060659801,지역 변 본사제를 제시를 했는데 이 부가가치가 지역에 유치되는 방법을 이야기를 해야 되고 또 기업의 지역 재투자 의무가 반드시 있어야 됩니다.,"We proposed a regional headquarters system, but we need to talk about how this added value is attracted to the region, and there must also be a mandatory obligation for corporate reinvestment in the region."
row029_claim04,29,정의당,12:35,Power: dominance,support,0.8897903183465239,0.9902703762054443,0.9492663741111755,0.050733670592308044,0.8897903183465239,다시 또 박상영 의원께 묻겠습니다. 그 전남 광주통합 특별법을 보면 단체장의 권한이 막강해져서 제왕적 단체장이 될 것이라는 우려가 많습니다.,"I will ask Representative Park Sang-young again. If you look at the Special Act on the Integration of Gwangju and Jeonnam, there are many concerns that the authority of the head of the local government will become overwhelming, and that they will become an imperial mayor/governor."
row029_claim06,29,정의당,12:35,Universalism: tolerance,support,0.3157371645947138,0.3321659564971924,0.9752702116966248,0.02472980134189129,0.3157371645947138,지방의회가 통합 특별시장을 제대로 견제하려면 의회의 다양성이 보장되어야 합니다.,"For a local council to properly check the unified special mayor, the diversity of the council must be guaranteed."
row029_claim08,29,정의당,12:35,Conformity: rules,support,0.33217383513625975,0.3462381362915039,0.9796898365020752,0.02031014859676361,0.33217383513625975,가장 중요한 것은 결국 선거의 필요성을 높이는 제도 개선이 필요합니다.,The most important thing is ultimately that institutional reforms are needed to increase the necessity of elections.
row030_claim03,30,정의당,13:43,Conformity: rules,constraint,0.6027488257315987,0.9853611588478088,0.19414830207824707,0.8058517575263977,-0.6027488257315987,그리고 지금 지난번에 그 봉쇄 조항이 위헌 결정이 났는데 역시 5% 봉쇄조항을 있습니다.,"And now, last time, that blocking clause was ruled unconstitutional, but there is still, as expected, a 5% blocking clause."
row031_claim01,31,민주당,14:18,Self-direction: action,support,0.283188582350666,0.2913219630718231,0.9860405921936035,0.013959464617073536,0.283188582350666,"예 선거 제도와 관련되어서는 현재 국회에서 정개특위가 가동 중에 있습니다.
저도 개인적으로는 최대한 많은 당이 의회 지방의회에 참여하는 것이 타당하다고 생각합니다.
이런 부분을 더 활성화할 수 있는 정계 특위가 되었으면 좋겠고요.","Yes, regarding the electoral system, the Special Committee on Political Reform is currently operating in the National Assembly.
Personally, I also think it is reasonable for as many parties as possible to participate in the legislature and local councils.
I hope it will be a political reform special committee that can further vitalize these aspects."
